2992 6.401524052652264
7019 6.284041278217195
5320 6.228430835061056
9820 6.166794029725226
4547 6.1664569790952415
5362 6.138773501398974
9906 6.1263109323182015
6832 6.125093973066974
9979 6.084352449125579
6114 6.074892169176719
7187 5.982631295565206
4072 5.966402258657683
1685 5.950628199919918
7837 5.94003691453913
621 5.937372616184021
8062 5.912509747149357
1409 5.895302766245153
6891 5.872486103587223
2018 5.793474711493542
4344 5.776113975190166
9007 5.7615956724722945
2333 5.75552361234239
4037 5.706228862655424
708 5.701166342149957
9273 5.693527530146816
1108 5.6563148897433155
1017 5.639797210536725
7842 5.638581742151701
237 5.630303573373505
8415 5.627343942245894
5261 5.621406073347627
608 5.535882615861377
5609 5.521219468677912
4605 5.511948166045533
7333 5.432877146018305
4024 5.402343192236923
4866 5.351328416031337
7719 5.326690829275642
888 5.142841766979135
8308 5.138591431990797
6373 5.136746056144856
3639 5.1240856297591035
7821 5.085321570562463
7778 5.069135876784767
7383 5.0420989218371135
5290 4.984067589281117
4737 4.95224173764604
9173 4.939555896166866
2502 4.895568058668266
5852 4.89077673571626
4878 4.883868820746638
3331 4.871147485887
2078 4.833146523321736
1722 4.813486890915314
1300 4.73243459029111
2731 4.610123215824604
5606 4.556104556227358
3435 4.465120687969558
5172 3.389631029559178
9990 3.106393148718439
9404 3.0404209216934053
2528 2.9970119159594053
3405 2.9924026075945394
1484 2.9767513169111006
7791 2.960739439542031
5032 2.9542474542927875
7558 2.89779876494367
8003 2.8682066365132983
4912 2.8533206770175847
4707 2.8284957693695536
221 2.824580128223507
7301 2.8149217228570675
7418 2.809278467954139
350 2.778129959240549
650 2.7684524021396277
5620 2.748179050212
740 2.738190528812167
8341 2.6821697903496395
1937 2.622799883619372
5918 2.61122202220398
1621 2.60636793316954
1969 2.595069321787087
861 2.5729707242490605
8212 2.5693611843026196
1544 2.561076901631654
9196 2.5576311103027205
4065 2.554665978098393
7417 2.5426302498532403
2204 2.529835117251717
1268 2.5292156978253675
4526 2.525386876627927
5355 2.5218221112312014
887 2.521088101188393
3616 2.520214782405896
2905 2.519092583672388
8520 2.5161253647533677
6709 2.510761366177966
3216 2.509522633019515
6403 2.5080610793677516
3245 2.5072417169813175
1112 2.5014996609426263
183 2.4854223994276943
4000 2.481479631281938
6770 2.4794418396878877
6508 2.477773921950042
8641 2.468659345260693
5621 2.4654363408677296
6341 2.463529711713928
6657 2.4551583471912006
7250 2.449909350976455
1723 2.4390301065696485
7225 2.4385017016328057
1189 2.4362056980647036
1439 2.420840880730923
7890 2.4199293417069256
2269 2.4166344187608746
8718 2.4138660813297133
365 2.413062664670639
7413 2.4124665295424963
1110 2.412413421470143
4994 2.41212643973233
653 2.408717357330603
3285 2.4021597206751855
2882 2.3997560934007076
9227 2.3872900978262797
4767 2.3863461988492825
4710 2.3858214289098774
3011 2.3838797543723826
5196 2.383260410081239
7109 2.3826764893199264
3623 2.3798168961852406
7907 2.3790089827146534
8554 2.374896865252194
1290 2.3715332974750947
3720 2.3635345570900816
4610 2.3632339039828003
2649 2.359641264455358
5963 2.35676696403603
5471 2.3465695759109133
4191 2.3427249687606193
747 2.341833394502615
9558 2.3352706475463547
6645 2.3333047814157437
714 2.3328427691901106
9419 2.331049179388385
950 2.3245286594400802
2832 2.3228637194416506
8629 2.3218975330281606
8340 2.3144954565831326
4157 2.308311943264122
9315 2.3073292200625493
6243 2.3049976344205274
7768 2.303781049645032
6308 2.301381317375024
7117 2.298358067471817
8135 2.2965255727418987
7557 2.292860778277187
1503 2.292732784537862
9026 2.2886242024352823
358 2.2883302023657626
564 2.282505168851964
169 2.281258225580588
711 2.280861333217279
3283 2.2805166093412805
324 2.2776125665872824
5214 2.2745350273294376
2028 2.2731059398774467
402 2.2720935406510043
320 2.271341299857948
3727 2.2682832019537225
5574 2.2654507594838105
7904 2.264610148140637
2409 2.260819557689359
9676 2.2599699535592936
7230 2.258575045643245
7018 2.257752575641465
6592 2.2568014525832494
1618 2.2559578269644347
6462 2.25580995423544
9886 2.2544362093842145
483 2.25314825807034
9786 2.251776346585206
4980 2.249932645944118
8097 2.2495710318209188
9858 2.24896522212485
4855 2.246160996056252
1619 2.245744852796989
3166 2.243806931322889
9309 2.241645851422708
765 2.2412824039894197
8252 2.239637102917104
8194 2.2367157901978545
5018 2.2338981819502197
6680 2.232901803535019
2316 2.2322026405417152
5213 2.221446341190037
781 2.2183304393955754
2727 2.2181754541754173
9362 2.2177113114841585
5241 2.21404110900198
164 2.2136220394346373
6846 2.2126915153070894
2801 2.2125367557540208
9400 2.209708473415156
3132 2.2084293153619696
1496 2.2038090505140375
5646 2.203011396811718
9041 2.2019207051374465
7000 2.2014288379427804
6309 2.2010469068003147
7816 2.2009855708311825
7804 2.198673987303962
6568 2.196203987546233
9131 2.193128055728334
4868 2.192534135563162
6968 2.1918485777048917
5266 2.1903641479099987
6616 2.1857534550590643
4222 2.184429144654589
7999 2.1842451290075124
8713 2.1841218474766544
9025 2.182784737914695
7145 2.1827709013319017
4599 2.182607767107775
2069 2.182204150002653
5243 2.1815772449082824
2444 2.1812359700804937
4343 2.180835368841896
3517 2.1792315556814468
5600 2.176301954784953
344 2.17451953430436
1808 2.1741160597998914
1976 2.172590132115341
6519 2.1715665970427334
901 2.171332657476915
9679 2.1705310110176277
7469 2.169440530567519
3368 2.1692238879387746
3172 2.1688245206931325
4253 2.165494503222019
439 2.1634763056589303
5717 2.1614107466400148
8298 2.161112103812294
9571 2.1608353242096974
4845 2.159544842487782
9597 2.1568175033761237
5618 2.156367090820458
5728 2.1559604550008644
4823 2.155682183722917
4889 2.1536352869538007
6911 2.152095627414212
3909 2.1517316057696863
3474 2.1503196481894715
7950 2.149512856322922
5222 2.147500882446453
1347 2.1471963402115994
1557 2.1445310736781753
2667 2.1433019437060423
267 2.1429066993102643
8370 2.142602594509865
579 2.142602354099563
7839 2.1399756993176178
3100 2.1399319785353845
3093 2.139657264609278
7051 2.1389754839607953
8650 2.1384066015178975
2635 2.1361669920955237
1489 2.135534289680124
1526 2.135405697677411
5140 2.1345673555415163
5664 2.13087036171288
453 2.1299712547777694
707 2.129240440565532
