,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,type
0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5562185380601711,7.620306721026444,0.26276919727677395,8.0,0,1.9676116114443494,0.0678486762567017,0.0,0.0,24.0,24.0,16.0,16.0,21.124589027300214,17.038333003489566,0.0,0.0,0.0,0.0,0.0,0.0,1.3903277190907635,0.0,0.0,37.685425981338625,34.41616596718446,36.641313293623746,39.15030901033626,38.40192863709468,22.68469052448759,0.0,0.0,0.0,0.0,0.0,0.0,2.8047259416549433,0.0,0.0,46.879789344211815,45.118095846425256,28.29103187827345,28.949032286722318,52.90377473774497,44.362118301550225,0.0,0.0,0.0,0.0,0.0,0.0,3.2008426435854602,0.0,0.0,103.08057733019405,103.68890828846686,64.0,66.3262903090721,107.10942943895786,72.09795266252698,0.0,0.0,0.0,0.0,0.0,0.0,2.67852278731236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519946578385742,0.0,0.05828408432006924,0.0,0.0,0.2500304410234175,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0342748664316113,1.864947746632679,0.015039901182521605,0.0,0,1.3051428942903187,0.010525345921696119,36.60121240011088,50.02483176951185,0.0,0.0,0.0,0.0,0.0,0.0,45.24340348527399,58.97303228258909,30.0840211407685,0.4262149522453593,0.0,0.0,2.2124105260836133,44.13080444611332,58.89059888148235,0.0,2.4786468562183774,0.0,0.0,0.0,0.0,37.305342982590055,59.36277255447686,18.121538735804457,0.25870034748593684,0.0,0.0,1.046760749432424,28.773417470990758,29.765205569030165,0.0,0.0,0.0,0.0,0.0,0.0,23.325495799639334,62.05175622605535,24.071851082574447,0.3533852202145676,0.0,0.0,2.6673004926106523,45.469332072149065,60.67450651217911,0.0,0.0,6.55647006841476,5.655259835171381,0.0,0.0,33.510552916567086,61.889680802434626,31.269827873313144,0.461839083074649,0.0,0.0,1.0123810140233858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4697080060986485,0.0,0.0,0.04638157242230853,0.0,0.0,0.0,0.0,0.0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6389222828684294,3.092982549993295,0.07029505795439307,1.0207931075522156,0,1.6307474553475494,0.037062442166989756,36.60121240011088,50.02483176951185,0.0,0.0,0.0,0.0,0.0,0.0,45.24340348527399,58.97303228258909,19.960856809912578,0.2757039978658083,0.0,0.0,1.1239726019902962,44.13080444611332,58.89059888148235,0.0,2.4786468562183774,0.0,0.0,0.0,0.0,37.305342982590055,59.36277255447686,29.0054760450953,0.4148036651434883,0.0,0.0,1.1893966135489245,28.773417470990758,29.765205569030165,0.0,0.0,0.0,0.0,0.0,0.0,23.325495799639334,62.05175622605535,23.966824172778686,0.35450158212469246,0.0,0.0,1.3357568192455496,45.469332072149065,60.67450651217911,0.0,0.0,6.55647006841476,5.655259835171381,0.0,0.0,33.510552916567086,61.889680802434626,27.56068956903492,0.3983008425916477,0.0,0.0,1.1700757736254528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6421934640543209,0.5958094575395285,0.1664269764297033,0.529776064101695,0.0,0.042248957818154735,0.0,0.0,0.16533607809717946,path
3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.041351872404129165,1.809875767874946,0.014835047277663492,0.0,0,1.3440214545124003,0.01101656929928197,10.467722684427264,5.659050380557552,4.456708719421376,4.61256523877267,0.0,0.0,0.0,0.0,2.318377183351912,0.0,1.7128373469893536,0.03892812152248531,0.0,0.0,1.5875044397241584,9.461121825129315,7.238974552842107,0.0,2.000514744052548,8.0,8.629171360959967,1.8841051052237614,2.082079225482131,1.734044958619043,0.0,1.7227595340539255,0.04306898835134814,0.0,0.0,1.6221062461056515,11.375106580667682,7.093679987054237,0.0,0.0,0.0,0.0,4.757387473600284,3.6137266529834875,0.0,0.0,0.0,0.0,0.0,0.0,1.1896155308839627,9.281623627601611,7.626317699520342,0.0,1.8996862251792663,0.0,0.0,0.0,0.0,4.25171986627448,0.0,0.0,0.0,0.0,0.0,1.7400264860244399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12250193855596983,0.0,0.0,0.06987767383529052,0.0,0.2763475534335936,0.0,0.0,0.0,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1608659544969892,3.322549074882467,0.05728532887728391,1.4983776195401932,0,1.6517948467116683,0.028479221495028764,1.9925686434814298,1.7842435295128338,6.60415079656297,7.411319510498202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273299244467983,4.021843099940239,1.7018128812225224,0.0,0.0,0.0,0.0,0.0,0.0,8.108463213011172,0.0,0.0,0.0,0.0,0.0,2.1914642717397044,12.361606809731535,11.954147797752372,11.09418495880007,10.773348760645584,16.0,16.0,8.860690662128047,7.240025543548158,10.659824254522425,1.8842944631079952,0.0,0.0,0.0,0.0,0.9395754450606066,1.9441449482510378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065719588223023,0.0,0.0,0.0,0.0,0.0,1.3216175147903833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38904516070961465,0.0,0.0,0.12887064897492567,0.0,0.0,0.0,path
5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1608659544969892,1.864947746632679,0.015039901182521605,0.0,0,1.3051428942903187,0.010525345921696119,45.10733564628156,58.58895835564076,0.0,0.0,0.0,0.0,0.0,0.0,54.678719847192404,68.59674915891141,31.243275768761976,0.415836298286756,0.0,0.0,1.70550548125677,72.69462070710355,77.5610342035193,6.283013530767193,6.786889069922689,0.0,0.0,4.8635677591677435,3.8133918849828596,28.53863130142068,70.9898482856636,28.60233936709447,0.3936183996151939,0.0,0.0,0.8505820280781693,43.29791019130034,48.84969503642472,2.7262850983879026,2.926502625938954,0.0,0.0,0.0,1.9949983059571386,11.282527368753687,67.3404005919071,22.64744874388025,0.3022376973743426,0.0,0.0,1.4135240526092614,61.51138013698444,71.3169751353799,0.0,0.0,0.0,0.0,3.42022667895355,3.638963431747378,38.646819566862135,69.58816083488662,21.20740349471003,0.2930723492033851,0.0,0.0,1.167950008054433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2292909134937137,0.0,0.0,0.0931572394592613,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5194082007755694,1.809875767874946,0.014835047277663492,0.0,0,1.3440214545124003,0.01101656929928197,11.581845778713506,6.4586237010754655,0.0,1.8648585311715342,0.0,0.0,0.0,0.0,5.4848571497303364,0.0,0.0,0.0,0.0,0.0,1.4285857800756352,15.315569898015813,6.5658576354559965,0.0,1.7826233225768666,0.0,0.0,2.4507745589755725,2.2902016681602375,6.590349869026618,0.0,0.0,0.0,0.0,0.0,1.5333656432047735,9.299252588901412,9.773862530287118,8.0,9.519037979476604,0.0,0.0,5.672439160725245,4.508585801491424,3.5335107620689197,0.0,0.0,0.0,0.0,0.0,1.0098309651831965,11.497697503794791,5.731166812872782,2.886735479451222,3.035440614847187,0.0,0.0,0.0,0.0,4.021302033463293,0.0,0.0,0.0,0.0,0.0,1.5190198507982897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3922938949351633,0.0,0.0,0.4473420139315954,0.0,0.021733607605750015,0.0,0.047629392060266715,0.05196836534578233,0
7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.19767629178159093,1.6813065683414714,0.010251869319155314,0.0,0,1.2586120724793932,0.007674463856581666,8.42990915994798,6.025276433735094,0.0,0.0,0.0,0.0,0.0,0.0,13.773595137827343,1.6750896152333021,0.0,0.0,0.0,0.0,1.6803457541523403,19.575141774443352,18.08606878278447,0.0,0.0,0.0,0.0,9.088237067452026,10.913060409801535,20.92483573046558,5.920711298633007,1.9269889137152558,0.044813695667796645,0.0,0.0,0.7252278097972468,5.192780075426813,4.972605024571463,0.0,2.1718457457201636,8.0,8.0,0.0,0.0,6.299112646326593,3.803580945668954,0.0,0.0,0.0,0.0,2.433403034987142,18.592953767106284,15.692441947183385,0.0,0.0,0.0,0.0,0.0,0.0,4.518124971045054,3.485816653800091,3.7634110238217677,0.08363135608492817,0.0,0.0,1.2526979447411335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46775584446157803,0.0,0.0,0.2864730381830862,0.0,0.5954989092862414,0.0,0.0,0.18099808693118244,0
8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07816220968873089,3.092982549993295,0.07029505795439307,1.0207931075522156,0,1.6307474553475494,0.037062442166989756,1.9925686434814298,1.7842435295128338,6.60415079656297,7.411319510498202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221528680020582,4.021843099940239,1.7018128812225224,0.0,0.0,0.0,0.0,0.0,0.0,8.108463213011172,0.0,0.0,0.0,0.0,0.0,1.5336931683756547,12.361606809731535,11.954147797752372,11.09418495880007,10.773348760645584,16.0,16.0,8.860690662128047,7.240025543548158,10.659824254522425,1.8842944631079952,0.0,0.0,0.0,0.0,1.4060571404533673,1.9441449482510378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065719588223023,0.0,0.0,0.0,0.0,0.0,1.9477944086283951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12475671731591871,0.2933952282463891,0.0,0.11473346088528859,0.0,0.0,0.0,0.0,0.2008212182246127,0.0,0
9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16810428460847,0,2.3962574826542093,2.5511475963541903,31.977721227253085,1.2791088490901235,8.0,0,2.505459809634582,0.10021839238538328,0.0,0.0,24.0,24.0,16.0,16.0,21.124589027300214,17.038333003489566,0.0,0.0,0.0,0.0,0.0,0.0,2.897678797807116,0.0,0.0,37.685425981338625,34.41616596718446,36.641313293623746,39.15030901033626,38.40192863709468,22.68469052448759,0.0,0.0,0.0,0.0,0.0,0.0,2.104556987852569,0.0,0.0,46.879789344211815,45.118095846425256,28.29103187827345,28.949032286722318,52.90377473774497,44.362118301550225,0.0,0.0,0.0,0.0,0.0,0.0,0.7115140228059554,0.0,0.0,103.08057733019405,103.68890828846686,64.0,66.3262903090721,107.10942943895786,72.09795266252698,0.0,0.0,0.0,0.0,0.0,0.0,1.516211391593649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46500047559874935,0.9860028884666396,0.3647179559487451,0.47930385418247207,0.2810675898703545,0.0,0.5977737322748596,0.0,0.0,0.571582250623638,clique
