,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,type
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8698591803665203,13.450922310488757,0.6405201100232741,8.0,0,2.187534895025828,0.10416832833456324,22.633566487793853,26.955885485134992,8.0,8.0,0.0,0.0,3.3365830755773955,1.718573401554959,0.0,28.462174474579783,6.110074258025921,0.1454779585244267,3.43478815586751,0.03816431284297234,1.7398325782704966,26.394676485693168,26.47726404880717,1.6874592616177664,1.951667000507336,0.0,0.0,3.9755275035500937,2.4120198564386723,13.138980490030502,30.58215580050633,15.793043813455855,0.38742561012475474,0.0,0.0,1.8372320757290508,9.869645723973235,10.202378981622152,8.0,6.734285779943082,8.0,8.0,1.8521591257362422,1.7235999400093855,6.956632080565664,33.84530513768267,14.33815580323396,0.36268137564441627,0.0,0.0,1.097436458959531,22.88215150480858,25.056315972270532,0.0,0.0,0.0,0.0,0.0,1.7190892269105325,14.593925688084102,33.820403162542625,14.40663699437678,0.34607029505729087,0.0,0.0,1.5902299740068093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06894912772953064,4.8346328506554705,0.10743628557012157,0.47931955023469675,0,1.9892100981177783,0.04420466884706174,8.95641642372728,7.888308421808449,0.0,0.0,0.0,0.0,0.0,2.122448433425948,10.604138020886765,3.434550606853696,0.0,0.0,0.0,0.0,1.318075281923062,4.013741049111623,3.599401752760306,0.0,0.0,0.0,0.0,0.0,1.6492333562456092,9.115301555463613,2.095999809842283,0.0,0.0,0.0,0.0,1.3664013071405767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363700396967912,3.7735932979069755,3.8823071768163793,0.1490715244326986,0.0,0.0,1.767095273800675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.655245383057835,0.0,0.0,0.0,0.0,0.0,1.5563171387407837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21586632375077724,0.3486204309795609,0
2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7028694662577507,11.904839286294646,0.3968279762098215,8.0,0,2.088476379071951,0.06961587930239838,1.916222350704483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83057780013808,3.4131470543604596,0.0,0.0,0.0,0.0,1.2334008692893974,2.162670942009685,1.6942887121885242,0.0,0.0,0.0,0.0,0.0,0.0,3.898213986860989,0.0,4.0397430870177775,0.16677641241424868,0.0,0.0,1.2209291009519494,8.248838063332668,8.925741351581136,0.0,0.0,0.0,0.0,2.238268244816704,2.2420662528479904,0.0,0.0,0.0,0.0,0.0,0.0,2.7884815157404224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.678720379500941,0.0,0.0,0.0,0.0,0.0,2.2591924303230995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,path
3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8407677217168119,3.88371700514112,0.05470023950902986,0.0,0,1.7186472066595477,0.024206298685345743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.888256214471137,0.0,0.0,0.0,0.0,0.0,1.8536963754621063,13.929160112380101,8.285921875847992,2.3087070963340466,5.534589742020762,0.0,0.0,11.559424251095162,11.031857476889412,4.636526659216172,0.0,0.0,0.0,0.0,0.0,1.8114344928908621,0.0,0.0,8.0,6.734285779943082,0.0,0.0,0.0,0.0,2.259143444794449,0.0,0.0,0.0,0.0,0.0,1.469605596615925,0.0,0.0,0.0,0.0,0.0,1.7704207108095935,0.0,1.706602044697342,0.0,0.0,0.0,0.0,0.0,0.0,1.6620212528593228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024506740297391572,0
4,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.44559660159532355,3.5912328963063427,0.0437955231256871,0.0,0,1.6909701526519896,0.020621587227463288,8.95641642372728,7.888308421808449,0.0,0.0,0.0,0.0,0.0,2.122448433425948,10.604138020886765,3.434550606853696,0.0,0.0,0.0,0.0,2.2229862082563607,4.013741049111623,3.599401752760306,0.0,0.0,0.0,0.0,0.0,1.6492333562456092,9.115301555463613,2.095999809842283,0.0,0.0,0.0,0.0,2.099705866047845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.363700396967912,3.7735932979069755,5.603019204062257,0.20642859200756117,0.0,0.0,1.8174371468574113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.655245383057835,0.0,0.0,0.0,0.0,0.0,2.0231831042688553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.18832373693289647,4.258546186043478,0.06356039083646983,0.0,0,1.5830466881493797,0.023627562509692234,22.633566487793853,26.955885485134992,8.0,8.0,0.0,0.0,3.3365830755773955,1.718573401554959,0.0,28.462174474579783,14.139976894604922,0.333651923915781,3.43478815586751,0.03816431284297234,1.8026632549732737,26.394676485693168,26.47726404880717,1.6874592616177664,1.951667000507336,0.0,0.0,3.9755275035500937,2.4120198564386723,13.138980490030502,30.58215580050633,17.857757534208865,0.44419295513818896,0.0,0.0,1.8643120557344959,9.869645723973235,10.202378981622152,8.0,6.734285779943082,8.0,8.0,1.8521591257362422,1.7235999400093855,6.956632080565664,33.84530513768267,10.396386343486064,0.27025483029067393,0.0,0.0,1.7219869850193055,22.88215150480858,25.056315972270532,0.0,0.0,0.0,0.0,0.0,1.7190892269105325,14.593925688084102,33.820403162542625,17.112308604431327,0.42857484761398434,0.0,0.0,2.4911136507789506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.06894912772953064,3.9986315522366414,0.06151740849594833,0.0,0,1.9144767410602188,0.029453488324003366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.521859279055329,0.0,0.0,0.0,0.0,0.0,0.0,2.3699320976015774,2.2386045852454335,0.0,8.0,8.0,3.2043867223439326,6.374696496923413,11.958766071582266,13.85591254484271,0.0,0.0,0.0,0.0,0.0,0.0,2.1216964741519,0.0,0.0,5.909721876432884,6.219088054494199,15.672351076883782,14.76546853548344,2.8111670998973315,3.326704391706281,0.0,0.0,0.0,0.0,0.0,0.0,1.9629246428940568,6.628070855095505,4.231754685867981,21.57073276606079,21.22244215786997,23.56700856770755,23.482664522470643,11.630972477048948,7.737328785646932,0.0,0.0,0.0,0.0,0.0,0.0,2.2959376316814843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24703720125359246,0.0,0
7,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1487181979798122,0,0.0,3.156223503678656,31.385485391140435,1.5692742695570217,8.0,0,2.3372273391369816,0.11686136695684908,0.0,0.0,5.910579753785856,8.46745636891599,0.0,2.005270880615679,19.67319947420333,18.94141493914869,0.0,0.0,0.0,0.0,0.0,0.0,2.3714576203849695,0.0,0.0,28.039476527274385,27.580890864484683,16.0,16.0,36.84843032950807,25.69722584447816,0.0,0.0,0.0,0.0,0.0,0.0,1.0248564454524391,0.0,0.0,42.352568637460706,43.97235525184553,48.0,50.214798888966406,40.28898768904005,39.0304155227211,0.0,0.0,0.0,0.0,0.0,0.0,2.0302725543939895,0.0,0.0,52.8128445153852,47.75095501830681,47.94144448741598,47.71380132863253,79.13513328218666,63.55114060627249,0.0,0.0,0.0,0.0,0.0,0.0,3.23463237321319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727708423379747,0.0,0.0,clique
8,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5834948570543849,3.642531599808916,0.04989769314806734,0.0,0,1.6751665539508926,0.022947487040423188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.521859279055329,0.0,0.0,0.0,0.0,0.0,0.0,1.800759230783822,2.2386045852454335,0.0,8.0,8.0,3.2043867223439326,6.374696496923413,11.958766071582266,13.85591254484271,0.0,0.0,0.0,0.0,0.0,0.0,2.137116761438927,0.0,0.0,5.909721876432884,6.219088054494199,15.672351076883782,14.76546853548344,2.8111670998973315,3.326704391706281,0.0,0.0,0.0,0.0,0.0,0.0,1.2326857982709454,6.628070855095505,4.231754685867981,21.57073276606079,21.22244215786997,23.56700856770755,23.482664522470643,11.630972477048948,7.737328785646932,0.0,0.0,0.0,0.0,0.0,0.0,2.375595976179967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8407677217168119,17.62590665082162,0.7344127771175675,8.0,0,2.1966846896399237,0.09152852873499683,1.916222350704483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83057780013808,3.4131470543604596,0.0,0.0,0.0,0.0,2.1685032384866227,2.162670942009685,1.6942887121885242,0.0,0.0,0.0,0.0,0.0,0.0,3.898213986860989,0.0,2.1359467887755974,0.09286725168589553,0.0,0.0,2.166593314270269,8.248838063332668,8.925741351581136,0.0,0.0,0.0,0.0,2.238268244816704,2.2420662528479904,0.0,0.0,0.0,0.0,0.0,0.0,1.8604591595264603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.678720379500941,0.0,0.0,0.0,0.0,0.0,1.817312823473173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ring
