,in_strength_1,in_strength_2,out_strength_1,out_strength_2,in_out_strength_1,in_out_strength_2,motif_4_1,motif_4_2,motif_5_1,motif_5_2,motif_6_1,motif_6_2,motif_7_1,motif_7_2,motif_8_1,motif_8_2,motif_9_1,motif_9_2,motif_10_1,motif_10_2,motif_11_1,motif_11_2,motif_12_1,motif_12_2,motif_13_1,motif_13_2,motif_14_1,motif_14_2,motif_15_1,motif_15_2,motif_16_1,motif_16_2,NetEMD_upper_1,NetEMD_upper_2,NetEMD_lower_1,NetEMD_lower_2,NetEMD_comb_1,NetEMD_comb_2,NetEMD_rw_1,NetEMD_rw_2,gaw_score,gaw10_score,gaw20_score,degree_std,first_density,second_density,third_density,small_community,first_strength,second_strength,upper_ipr_1,upper_exp_1,upper_ipr_2,upper_exp_2,upper_ipr_3,upper_exp_3,upper_ipr_4,upper_exp_4,upper_ipr90,upper_abs90,upper_sign_stat_1,upper_sign_stat_2,upper_sign_equal_1,upper_sign_equal_2,upper_absolute_value,lower_ipr_1,lower_exp_1,lower_ipr_2,lower_exp_2,lower_ipr_3,lower_exp_3,lower_ipr_4,lower_exp_4,lower_ipr90,lower_abs90,lower_sign_stat_1,lower_sign_stat_2,lower_sign_equal_1,lower_sign_equal_2,lower_absolute_value,comb_ipr_1,comb_exp_1,comb_ipr_2,comb_exp_2,comb_ipr_3,comb_exp_3,comb_ipr_4,comb_exp_4,comb_ipr90,comb_abs90,comb_sign_stat_1,comb_sign_stat_2,comb_sign_equal_1,comb_sign_equal_2,comb_absolute_value,rw_ipr_1,rw_exp_1,rw_ipr_2,rw_exp_2,rw_ipr_3,rw_exp_3,rw_ipr_4,rw_exp_4,rw_ipr90,rw_abs90,rw_sign_stat_1,rw_sign_stat_2,rw_sign_equal_1,rw_sign_equal_2,rw_absolute_value,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,type
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5546975496380947,1.8387716523456574,0.015582810613098791,0.0,0,1.313694736369604,0.011133006240420374,41.54095790629308,48.27591145111565,0.0,0.0,0.0,0.0,0.0,0.0,25.25563220936352,46.4946957590299,27.193172680780826,0.4103555141888378,0.0,0.0,1.28948291527237,32.283045156319936,42.70133359087968,0.0,0.0,0.0,0.0,0.0,0.0,27.59129034166507,46.99829279316279,18.703156906893867,0.2745528063960173,0.0,0.0,1.5342443109149193,44.86520592129569,42.60778452784414,0.0,0.0,0.0,0.0,3.7186009389325942,6.90064442349332,10.169955708816634,43.83283527253202,27.4316703735434,0.43697367733668074,0.0,0.0,0.8813503631156353,31.03926143684913,44.435141787126305,0.0,0.0,0.0,0.0,0.0,0.0,27.687655152716975,46.29873735380504,26.135253288373868,0.38862233434229126,0.0,0.0,1.2603478678054163,0.0,0.0,0.0,0.2716301437586268,0.11403629064766174,0.0,0.6770194861824592,0.0,0.0,0.03642664031853204,0.2491181479249254,0.04724569396234146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30717521602002473,1.7731385230332661,0.013432867598736865,0.0,0,1.2311357277379331,0.009326785816196463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122802290357825,2.410824108535603,0.0,8.0,8.0,8.0,8.0,3.168224015837349,2.3996146335213444,0.0,0.0,0.0,0.0,0.0,0.0,1.1743494888782995,0.0,0.0,6.4676420849605405,5.372370423879448,0.0,0.0,3.9645852079930046,1.7235009114489732,2.536210321147392,0.0,0.0,0.0,0.0,0.0,2.6550645566415674,2.780280239989158,0.0,1.8949000504172806,2.451789666312617,0.0,0.0,2.8629379191835493,3.3975572727885135,1.8205917885125316,0.0,0.0,0.0,0.0,0.0,2.0138416481170047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559607345405552,0.24775482622765999,0.0,0.10501312223431374,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05965288240195478,1.8012992520913464,0.013856148093010357,0.0,0,1.2509894788461788,0.009622995991124452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2095210230201694,2.0433670117311493,0.0,8.783819444443361,7.3341361055664995,0.0,0.0,2.502831550115254,1.8478271365884746,0.0,0.0,0.0,0.0,0.0,0.0,1.937167857068182,0.0,0.0,0.0,0.0,2.848337806682342,3.644863801900894,0.0,0.0,2.6638527149136997,0.0,0.0,0.0,0.0,0.0,2.3373463607068277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1296321043764133,0.0,0.0,0.0,0.0,0.0,1.917458610065836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45745640302676693,0.5252126514778368,0.002397074683351521,0.0,0.0,0.0,0.0,0.0,0.0,0.16290186487393413,star
3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116306180251502,1.7731385230332661,0.013432867598736865,0.0,0,1.2311357277379331,0.009326785816196463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4834277845981734,2.0433670117311493,0.0,8.783819444443361,7.3341361055664995,0.0,0.0,2.502831550115254,1.8478271365884746,0.0,0.0,0.0,0.0,0.0,0.0,1.7173653637519872,0.0,0.0,0.0,0.0,2.848337806682342,3.644863801900894,0.0,0.0,2.6638527149136997,0.0,0.0,0.0,0.0,0.0,2.2030634894152117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1296321043764133,0.0,0.0,0.0,0.0,0.0,2.15523681376787,0.0,0.0,0.0,0.0,0.0,0.18454454897658004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260663912166448,0
4,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641082844070802,1.8387716523456574,0.015582810613098791,0.0,0,1.313694736369604,0.011133006240420374,19.90319884081718,14.437583461282637,3.1347042894433383,3.5833926333068535,8.0,8.0,0.0,0.0,5.5921836857985365,1.8274354681331528,1.6747911378282345,0.03220752188131221,0.0,0.0,0.8311214425692811,8.140233129014458,6.712518100619349,0.0,0.0,0.0,0.0,0.0,0.0,12.981759937772635,1.6464260478068544,1.6722692425524084,0.0315522498594794,0.0,0.0,1.046169641505193,25.077972575545665,26.38592509859113,8.0,10.035875370175237,8.0,8.0,11.408675164268296,6.208790839486711,7.205008776336672,7.641591660431021,3.5609725011679823,0.07853579869186253,0.0,0.0,1.2999312704337893,9.264249235710409,6.028749081098011,0.0,0.0,0.0,0.0,0.0,0.0,14.657465637119717,3.3820870588606438,1.7038865898046223,0.03276704980393504,0.0,0.0,1.547354665783207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22284433532709672,0.15592153241485263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591529516432202,1.779540879802389,0.016477230368540638,0.0,0,1.3775963649688323,0.012755521897859558,41.54095790629308,48.27591145111565,0.0,0.0,0.0,0.0,0.0,0.0,25.25563220936352,46.4946957590299,21.891958666378276,0.3264992321959487,0.0,0.0,1.5196933820913137,32.283045156319936,42.70133359087968,0.0,0.0,0.0,0.0,0.0,0.0,27.59129034166507,46.99829279316279,32.94304185849615,0.5028746904127208,0.0,0.0,1.0087099833528559,44.86520592129569,42.60778452784414,0.0,0.0,0.0,0.0,3.7186009389325942,6.90064442349332,10.169955708816634,43.83283527253202,25.3892596756964,0.37939475041779896,0.0,0.0,0.8781645770638303,31.03926143684913,44.435141787126305,0.0,0.0,0.0,0.0,0.0,0.0,27.687655152716975,46.29873735380504,11.519745923362496,0.16610060254825854,0.0,0.0,0.95095888704349,0.0,0.0,0.0,0.0,0.0,0.0,0.2025068346225571,0.0,0.0,0.28247784691298805,0.1150150028298553,0.0,0.02546340945222851,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829141184522551,1.779540879802389,0.016477230368540638,0.0,0,1.3775963649688323,0.012755521897859558,10.608926486002993,7.694078577970911,0.0,0.0,0.0,0.0,0.0,0.0,13.963391737668257,1.7496980207624258,5.280495232806892,0.10179417054373396,0.0,0.0,1.3430953955929397,15.77422521081674,13.18919302328431,0.0,0.0,0.0,0.0,0.0,0.0,5.806234312599216,5.273411036916407,0.0,0.0,0.0,0.0,1.1124374105279036,5.2714737912673195,5.672943221168435,0.0,0.0,0.0,0.0,0.0,0.0,9.76144599655077,6.926644152631695,3.4275619002045117,0.06529431042517853,0.0,0.0,1.2275586762307733,10.165081022050943,7.124073548376885,0.0,0.0,0.0,0.0,0.0,0.0,11.567096036859093,5.219653169120177,0.0,0.0,0.0,0.0,1.4592837399903127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45116834405387884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18341404921098978,3.278594560076103,0.069757331065449,2.2949952948212484,0,1.3317752887733558,0.028335644441986295,0.0,0.0,2.591112615374732,3.060158789705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.505463532316742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7412399413441273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7649678875365948,0.0,0.0,0.0,0.0,0.0,2.3801806645546377,0.0,0.0,0.0,0.0,0.0,2.326735731061864,0.0,3.68414389563003,0.0,0.0,0.0,0.0,0.0,0.0,2.372088705975289,0.0,0.0,0.0,0.0,0.0,0.0,0.49715721789790246,0.0,0.0,0.39490854493610056,0.8573230370798465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18341404921098978,2.1962066133454305,0.0249568933334708,0.0,0,1.3095462492599472,0.014881207377953946,16.481864403908027,13.755102496335669,0.0,0.0,0.0,0.0,0.0,0.0,11.872827690561854,5.1872950831787605,1.6461049571612325,0.031058584097381745,0.0,0.0,1.354773758172626,7.992834003311289,5.460684106732315,0.0,0.0,0.0,0.0,0.0,0.0,5.878772121887445,8.535156707222997,6.861052451650748,0.1345212016684862,0.0,0.0,0.8112239405008687,16.356065664368476,16.000500185863984,0.0,0.0,0.0,0.0,4.077246553951851,2.60166492381716,19.223648461721076,8.010539872970716,3.513886266507196,0.07279015231674026,0.0,0.0,1.7480265377800055,15.158657780544806,9.530154206458537,0.0,0.0,0.0,0.0,0.0,0.0,9.209085545903829,1.6508234576248826,3.776857335306968,0.0789267528257813,0.0,0.0,1.4338381759893095,0.0,0.0,0.0,0.0,0.0,0.0,0.17510264617905696,0.0,0.0,0.035808772507082344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791728600335294,-0.18341404921098978,2.1686742846142213,0.02677375660017557,0.0,0,1.4133663350782084,0.01744896709973097,16.481864403908027,13.755102496335669,0.0,0.0,0.0,0.0,0.0,0.0,11.872827690561854,5.1872950831787605,1.8205487084920113,0.03501055208638484,0.0,0.0,1.1272624699874807,7.992834003311289,5.460684106732315,0.0,0.0,0.0,0.0,0.0,0.0,5.878772121887445,8.535156707222997,3.712372672194956,0.07401104461957686,0.0,0.0,2.070085975736181,16.356065664368476,16.000500185863984,0.0,0.0,0.0,0.0,4.077246553951851,2.60166492381716,19.223648461721076,8.010539872970716,5.270445192692119,0.1079213308404387,0.0,0.0,1.4141357379038733,15.158657780544806,9.530154206458537,0.0,0.0,0.0,0.0,0.0,0.0,9.209085545903829,1.6508234576248826,5.552185710847633,0.11306768312464024,0.0,0.0,2.0158541837653465,0.0,0.0,0.0,0.0,0.0,0.0,0.376402629934693,0.0,0.0,0.7134056053466428,0.0,0.06401303180536251,0.0,0.0,0.0,0.0,0.0,0.0,0.16290186487393413,star
